"S_No","Price","Date of Transfer","Postcode","Town/City","District","County","Short Postcode"
349,184500,2021,"TN4 0DS","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
350,535000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
351,141000,2021,"TN14 5GZ","SEVENOAKS","ASHFORD","KENT","TN14 "
352,141000,2021,"TN14 5HH","SEVENOAKS","SEVENOAKS","KENT","TN14 "
353,295500,2021,"CT4 6FE","CANTERBURY","CANTERBURY","KENT","CT4 6"
354,160875,2021,"TN14 5GZ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
355,111000,2021,"TN14 5HH","SEVENOAKS","SEVENOAKS","KENT","TN14 "
356,143000,2021,"TN14 5GZ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
357,1400000,2021,"TN14 6LY","SEVENOAKS","SEVENOAKS","KENT","TN14 "
358,552500,2021,"GU23 6AU","WOKING","GUILDFORD","SURREY","GU23 "
359,425000,2021,"TN18 5PX","CRANBROOK","ASHFORD","KENT","TN18 "
360,370000,2021,"TN26 1AL","ASHFORD","ASHFORD","KENT","TN26 "
361,235000,2021,"TN29 9BU","ROMNEY MARSH","FOLKESTONE AND HYTHE","KENT","TN29 "
362,111000,2021,"TN14 5GZ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
363,109000,2021,"TN14 5HH","SEVENOAKS","SEVENOAKS","KENT","TN14 "
364,141000,2021,"TN14 5HH","SEVENOAKS","SEVENOAKS","KENT","TN14 "
365,143000,2021,"TN14 5GZ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
366,136000,2021,"CT9 2HE","MARGATE","THANET","KENT","CT9 2"
367,196000,2021,"ME14 5JE","MAIDSTONE","MAIDSTONE","KENT","ME14 "
368,219995,2021,"DA11 9HB","GRAVESEND","GRAVESHAM","KENT","DA11 "
369,259995,2021,"DA11 9HB","GRAVESEND","GRAVESHAM","KENT","DA11 "
370,320000,2021,"TN12 9EZ","TONBRIDGE","MAIDSTONE","KENT","TN12 "
371,350000,2021,"GU16 6GU","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
372,1230000,2021,"GU5 0DB","GUILDFORD","WAVERLEY","SURREY","GU5 0"
373,250000,2021,"KT14 7HT","WEST BYFLEET","WOKING","SURREY","KT14 "
374,255000,2021,"KT14 7QB","WEST BYFLEET","WOKING","SURREY","KT14 "
375,215000,2021,"CT14 7HQ","DEAL","DOVER","KENT","CT14 "
376,355000,2021,"GU16 6GU","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
377,179995,2021,"CT9 2EQ","MARGATE","THANET","KENT","CT9 2"
378,95000,2021,"CT12 6BX","RAMSGATE","THANET","KENT","CT12 "
379,299995,2021,"ME19 5GS","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
380,490000,2021,"TN15 0BY","SEVENOAKS","SEVENOAKS","KENT","TN15 "
381,310000,2021,"TN14 5FL","SEVENOAKS","SEVENOAKS","KENT","TN14 "
382,833000,2021,"TN3 8EX","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN3 8"
383,299000,2021,"TN27 9NE","ASHFORD","MAIDSTONE","KENT","TN27 "
384,117000,2021,"KT12 5EE","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
385,120000,2021,"KT12 5EE","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
386,121000,2021,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
387,136125,2021,"KT12 5EE","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
388,119000,2021,"KT12 5EE","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
389,649995,2021,"RH6 9LD","HORLEY","TANDRIDGE","SURREY","RH6 9"
390,615000,2021,"RH1 5NU","REDHILL","TANDRIDGE","SURREY","RH1 5"
391,655000,2021,"KT10 0JD","ESHER","ELMBRIDGE","SURREY","KT10 "
392,395000,2021,"ME19 5NG","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
393,320000,2021,"TN26 1AL","ASHFORD","ASHFORD","KENT","TN26 "
394,155000,2021,"CT9 3JG","MARGATE","THANET","KENT","CT9 3"
395,475000,2021,"ME3 7DP","ROCHESTER","GRAVESHAM","KENT","ME3 7"
396,690000,2021,"CT14 0NF","DEAL","DOVER","KENT","CT14 "
397,148750,2021,"KT12 5EE","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
398,410000,2021,"KT16 0DF","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
399,185000,2021,"CT9 2EQ","MARGATE","THANET","KENT","CT9 2"
400,150000,2021,"TN4 0LY","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
401,284995,2021,"ME19 5GS","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
402,325000,2021,"TN14 5FR","SEVENOAKS","SEVENOAKS","KENT","TN14 "
403,150000,2021,"ME10 2FA","SITTINGBOURNE","SWALE","KENT","ME10 "
404,290000,2021,"KT16 0DF","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
405,409950,2021,"KT16 0DF","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
406,119000,2021,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
407,292500,2021,"KT16 0DB","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
408,290000,2021,"KT16 0DB","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
409,404950,2021,"KT16 0DF","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
410,399950,2021,"KT16 0DB","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
411,407500,2021,"KT16 0DF","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
412,405000,2021,"KT16 0DF","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
413,290000,2021,"KT16 0DF","CHERTSEY","RUNNYMEDE","SURREY","KT16 "
414,215000,2021,"KT14 7HJ","WEST BYFLEET","WOKING","SURREY","KT14 "
415,620000,2021,"TN16 1JE","WESTERHAM","SEVENOAKS","KENT","TN16 "
416,175000,2021,"CT20 3RP","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
417,150000,2021,"CT9 3JL","MARGATE","THANET","KENT","CT9 3"
418,305000,2021,"ME19 4EQ","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
419,350000,2021,"CT4 8DB","CANTERBURY","ASHFORD","KENT","CT4 8"
420,115000,2021,"TN4 0LY","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
421,294995,2021,"ME19 5GS","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
422,250000,2021,"TN11 0DJ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN11 "
423,145000,2021,"TN14 5GZ","SEVENOAKS","SEVENOAKS","KENT","TN14 "
424,260000,2021,"CT3 3DU","CANTERBURY","DOVER","KENT","CT3 3"
425,188000,2021,"CT14 7NG","DEAL","DOVER","KENT","CT14 "
426,235000,2021,"TN14 5FX","SEVENOAKS","SEVENOAKS","KENT","TN14 "
427,351000,2021,"ME13 0SG","FAVERSHAM","SWALE","KENT","ME13 "
428,450000,2021,"KT6 5HB","SURBITON","ELMBRIDGE","SURREY","KT6 5"
429,3e+05,2021,"ME19 4SY","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
430,275000,2021,"TN13 2UB","SEVENOAKS","SEVENOAKS","KENT","TN13 "
431,2e+05,2021,"CT14 7JY","DEAL","DOVER","KENT","CT14 "
432,222500,2021,"CT14 7JU","DEAL","DOVER","KENT","CT14 "
433,425000,2021,"CT16 3QA","DOVER","DOVER","KENT","CT16 "
434,257500,2021,"ME18 5FA","MAIDSTONE","TONBRIDGE AND MALLING","KENT","ME18 "
435,190000,2021,"CT9 2EQ","MARGATE","THANET","KENT","CT9 2"
436,175000,2021,"CT9 2EQ","MARGATE","THANET","KENT","CT9 2"
437,470000,2021,"GU23 6BQ","WOKING","GUILDFORD","SURREY","GU23 "
438,339995,2021,"CT4 6PY","CANTERBURY","CANTERBURY","KENT","CT4 6"
439,265000,2021,"ME18 5FA","MAIDSTONE","TONBRIDGE AND MALLING","KENT","ME18 "
440,833000,2021,"TN11 8NZ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN11 "
441,550000,2021,"TN12 5HZ","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN12 "
442,625000,2021,"TN11 8RW","TONBRIDGE","SEVENOAKS","KENT","TN11 "
443,158000,2021,"CT9 2DF","MARGATE","THANET","KENT","CT9 2"
444,195000,2021,"TN30 6DD","TENTERDEN","ASHFORD","KENT","TN30 "
445,222500,2021,"ME19 5GJ","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
446,255000,2021,"ME19 5GQ","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
447,240000,2021,"RH6 9TJ","HORLEY","TANDRIDGE","SURREY","RH6 9"
448,408000,2021,"KT12 5NU","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
449,238000,2021,"RH1 3EE","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
450,220000,2021,"CT9 3BG","MARGATE","THANET","KENT","CT9 3"
451,470000,2021,"CT12 5JG","RAMSGATE","THANET","KENT","CT12 "
452,417000,2021,"CT3 4DA","CANTERBURY","CANTERBURY","KENT","CT3 4"
453,153650,2021,"TN27 0LS","ASHFORD","ASHFORD","KENT","TN27 "
454,317500,2021,"ME12 3US","SHEERNESS","SWALE","KENT","ME12 "
455,320000,2021,"TN14 5GR","SEVENOAKS","SEVENOAKS","KENT","TN14 "
456,275000,2021,"ME13 9LF","FAVERSHAM","SWALE","KENT","ME13 "
457,245000,2021,"KT12 5AD","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
458,125000,2021,"CT9 2HG","MARGATE","THANET","KENT","CT9 2"
459,173000,2021,"ME20 6BG","AYLESFORD","TONBRIDGE AND MALLING","KENT","ME20 "
460,1350000,2021,"RH5 5QR","DORKING","MOLE VALLEY","SURREY","RH5 5"
461,390000,2021,"ME15 0QN","MAIDSTONE","MAIDSTONE","KENT","ME15 "
462,299995,2021,"CT12 4JS","RAMSGATE","THANET","KENT","CT12 "
463,1350000,2021,"TN4 0XB","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
464,207457,2021,"RH8 9NN","OXTED","TANDRIDGE","SURREY","RH8 9"
465,380000,2021,"RH5 6EL","DORKING","MOLE VALLEY","SURREY","RH5 6"
466,235000,2021,"GU21 2UD","WOKING","WOKING","SURREY","GU21 "
467,240000,2021,"RH1 4HH","REDHILL","TANDRIDGE","SURREY","RH1 4"
468,715000,2021,"GU5 9RG","GUILDFORD","GUILDFORD","SURREY","GU5 9"
469,410001,2021,"KT10 0SR","ESHER","ELMBRIDGE","SURREY","KT10 "
470,290000,2021,"KT17 1TP","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
471,140000,2021,"KT14 7HJ","WEST BYFLEET","WOKING","SURREY","KT14 "
472,218500,2021,"KT14 7HJ","WEST BYFLEET","WOKING","SURREY","KT14 "
473,282500,2021,"GU8 5HJ","GODALMING","WAVERLEY","SURREY","GU8 5"
474,5e+05,2021,"GU23 6AR","WOKING","GUILDFORD","SURREY","GU23 "
475,202000,2021,"RH1 3EE","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
476,260000,2021,"KT23 4PR","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
477,245000,2021,"KT14 7FG","WEST BYFLEET","WOKING","SURREY","KT14 "
478,289000,2021,"GU22 8BW","WOKING","WOKING","SURREY","GU22 "
479,240000,2021,"GU22 8BW","WOKING","WOKING","SURREY","GU22 "
480,233000,2021,"TW20 0RW","EGHAM","RUNNYMEDE","SURREY","TW20 "
481,385000,2021,"TN14 5GR","SEVENOAKS","SEVENOAKS","KENT","TN14 "
482,375000,2021,"GU16 6GU","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
483,291500,2021,"KT14 7QZ","WEST BYFLEET","WOKING","SURREY","KT14 "
484,325000,2021,"GU4 8BG","GUILDFORD","GUILDFORD","SURREY","GU4 8"
485,282000,2021,"KT15 3JZ","ADDLESTONE","RUNNYMEDE","SURREY","KT15 "
486,490000,2021,"RH1 4HZ","REDHILL","TANDRIDGE","SURREY","RH1 4"
487,295000,2021,"KT17 1SN","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
488,195000,2021,"CT10 3RF","BROADSTAIRS","THANET","KENT","CT10 "
489,163000,2021,"CT9 2QY","MARGATE","THANET","KENT","CT9 2"
490,240000,2021,"GU8 6HL","GODALMING","WAVERLEY","SURREY","GU8 6"
491,470000,2021,"TN27 8FS","ASHFORD","ASHFORD","KENT","TN27 "
492,492500,2021,"TN27 8FS","ASHFORD","ASHFORD","KENT","TN27 "
493,340000,2021,"TN27 8FS","ASHFORD","ASHFORD","KENT","TN27 "
494,495000,2021,"TN27 8FS","ASHFORD","ASHFORD","KENT","TN27 "
495,317000,2021,"GU6 8HP","CRANLEIGH","WAVERLEY","SURREY","GU6 8"
496,450000,2021,"RH1 4PN","REDHILL","TANDRIDGE","SURREY","RH1 4"
497,175000,2021,"KT12 5BG","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
498,287000,2021,"CT15 4FF","DOVER","DOVER","KENT","CT15 "
499,282000,2021,"CT15 4FF","DOVER","DOVER","KENT","CT15 "
500,286500,2021,"CT15 4FF","DOVER","DOVER","KENT","CT15 "
501,373000,2021,"CT18 7UG","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT18 "
502,78750,2021,"DA11 9GT","GRAVESEND","GRAVESHAM","KENT","DA11 "
503,170000,2021,"TN4 0FH","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
504,385000,2021,"KT20 7ST","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
505,294995,2021,"ME19 5GS","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
506,380000,2021,"GU12 5HL","ALDERSHOT","GUILDFORD","SURREY","GU12 "
507,144000,2021,"KT12 5EG","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
508,189000,2021,"RH1 6HL","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 6"
509,355000,2021,"GU4 8JU","GUILDFORD","GUILDFORD","SURREY","GU4 8"
510,515000,2021,"KT23 3EG","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
511,630000,2021,"TN16 2NG","WESTERHAM","TANDRIDGE","SURREY","TN16 "
512,265000,2021,"KT22 9BX","LEATHERHEAD","MOLE VALLEY","SURREY","KT22 "
513,136550,2021,"CT14 8EU","DEAL","DOVER","KENT","CT14 "
514,116245,2021,"CT14 8EU","DEAL","DOVER","KENT","CT14 "
515,225000,2021,"KT14 7BB","WEST BYFLEET","WOKING","SURREY","KT14 "
516,550000,2021,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
517,405000,2021,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
518,445000,2021,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
519,490000,2021,"CR5 3LU","COULSDON","REIGATE AND BANSTEAD","SURREY","CR5 3"
520,230000,2021,"ME15 8FW","MAIDSTONE","MAIDSTONE","KENT","ME15 "
521,165000,2021,"CT16 3NA","DOVER","DOVER","KENT","CT16 "
522,220000,2021,"CT17 0TW","DOVER","DOVER","KENT","CT17 "
523,866000,2021,"GU6 7FS","CRANLEIGH","WAVERLEY","SURREY","GU6 7"
524,515000,2021,"GU8 5QS","GODALMING","WAVERLEY","SURREY","GU8 5"
525,485000,2021,"GU8 6HW","GODALMING","WAVERLEY","SURREY","GU8 6"
526,190000,2021,"CT18 7SU","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT18 "
527,385000,2021,"GU5 0RU","GUILDFORD","WAVERLEY","SURREY","GU5 0"
528,180000,2021,"GU12 5PH","ALDERSHOT","GUILDFORD","SURREY","GU12 "
529,207500,2021,"GU5 0ER","GUILDFORD","WAVERLEY","SURREY","GU5 0"
530,720000,2021,"GU23 6AE","WOKING","GUILDFORD","SURREY","GU23 "
531,150000,2021,"CT18 8FA","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT18 "
532,2e+05,2021,"CT20 3DY","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
533,190500,2021,"CT20 3DY","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
534,392000,2021,"ME17 3ND","MAIDSTONE","MAIDSTONE","KENT","ME17 "
535,126000,2021,"CT9 2DS","MARGATE","THANET","KENT","CT9 2"
536,257000,2021,"KT14 7RX","WEST BYFLEET","WOKING","SURREY","KT14 "
537,340000,2021,"TN12 7DE","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
538,1950000,2021,"TN15 6AB","SEVENOAKS","SEVENOAKS","KENT","TN15 "
539,186000,2021,"CT20 3NU","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
540,767500,2021,"CT4 6ED","CANTERBURY","CANTERBURY","KENT","CT4 6"
541,280000,2021,"TN18 4LX","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
542,220000,2021,"DA3 8PW","LONGFIELD","SEVENOAKS","KENT","DA3 8"
543,287500,2021,"TN4 0NU","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
544,162000,2021,"DA10 1EQ","SWANSCOMBE","DARTFORD","KENT","DA10 "
545,90000,2021,"GU24 8AS","WOKING","WOKING","SURREY","GU24 "
546,750000,2021,"CT3 2DN","CANTERBURY","DOVER","KENT","CT3 2"
547,287000,2021,"DA2 8AU","DARTFORD","DARTFORD","KENT","DA2 8"
548,275000,2021,"TN4 0NH","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
549,325000,2021,"TN4 0NH","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
550,3e+05,2021,"TN4 0NH","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
551,390000,2021,"TN4 0NH","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
552,270000,2021,"KT23 3JL","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
553,335000,2021,"TN11 9SR","TONBRIDGE","TONBRIDGE AND MALLING","KENT","TN11 "
554,265000,2021,"ME13 9LF","FAVERSHAM","SWALE","KENT","ME13 "
555,330000,2021,"TN15 8PS","SEVENOAKS","TONBRIDGE AND MALLING","KENT","TN15 "
556,510000,2021,"CT3 1JA","CANTERBURY","DOVER","KENT","CT3 1"
557,275000,2021,"TN25 5BJ","ASHFORD","ASHFORD","KENT","TN25 "
558,325000,2021,"CT4 5QZ","CANTERBURY","CANTERBURY","KENT","CT4 5"
559,562400,2021,"CT3 4LX","CANTERBURY","CANTERBURY","KENT","CT3 4"
560,630100,2021,"DA4 0JZ","DARTFORD","SEVENOAKS","KENT","DA4 0"
561,395000,2021,"RH1 3BB","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
562,570000,2021,"TN18 4LQ","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
563,132500,2021,"TN4 0LY","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN4 0"
564,440000,2021,"CT15 6DX","DOVER","DOVER","KENT","CT15 "
565,340000,2021,"CT15 6DX","DOVER","DOVER","KENT","CT15 "
566,460000,2021,"RH12 3AR","HORSHAM","WAVERLEY","SURREY","RH12 "
567,690000,2021,"TN15 6EH","SEVENOAKS","SEVENOAKS","KENT","TN15 "
568,160000,2021,"CT15 4HH","DOVER","DOVER","KENT","CT15 "
569,530000,2021,"TN8 7PB","EDENBRIDGE","SEVENOAKS","KENT","TN8 7"
570,235950,2021,"ME20 6GE","AYLESFORD","TONBRIDGE AND MALLING","KENT","ME20 "
571,475000,2021,"KT20 6EX","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
572,425000,2021,"TN15 6EW","SEVENOAKS","SEVENOAKS","KENT","TN15 "
573,350000,2021,"CT12 4HT","RAMSGATE","THANET","KENT","CT12 "
574,195000,2021,"CT16 3PR","DOVER","DOVER","KENT","CT16 "
575,156500,2021,"TN18 4DH","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
576,420000,2021,"TN18 4QB","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
577,177500,2021,"TN23 3RG","ASHFORD","ASHFORD","KENT","TN23 "
578,635000,2021,"KT20 6HN","TADWORTH","REIGATE AND BANSTEAD","SURREY","KT20 "
579,258250,2021,"KT12 4RL","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
580,395000,2021,"KT15 3JZ","ADDLESTONE","RUNNYMEDE","SURREY","KT15 "
581,380000,2021,"TN12 7PR","TONBRIDGE","TUNBRIDGE WELLS","KENT","TN12 "
582,440000,2021,"ME17 1JA","MAIDSTONE","MAIDSTONE","KENT","ME17 "
583,169000,2021,"CT4 7TZ","CANTERBURY","CANTERBURY","KENT","CT4 7"
584,1160000,2021,"CR3 5DQ","CATERHAM","TANDRIDGE","SURREY","CR3 5"
585,1260000,2021,"KT22 0JE","LEATHERHEAD","ELMBRIDGE","SURREY","KT22 "
586,180000,2021,"CT9 2DH","MARGATE","THANET","KENT","CT9 2"
587,385000,2021,"KT12 5EG","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
588,280000,2021,"KT17 1SL","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
589,220000,2021,"ME18 6EL","MAIDSTONE","MAIDSTONE","KENT","ME18 "
590,59000,2021,"CT9 2JX","MARGATE","THANET","KENT","CT9 2"
591,2e+05,2021,"DA11 9AW","GRAVESEND","GRAVESHAM","KENT","DA11 "
592,585000,2021,"KT23 3EG","LEATHERHEAD","MOLE VALLEY","SURREY","KT23 "
593,1175000,2021,"TN3 8LL","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN3 8"
594,239995,2021,"CT15 6GG","DOVER","DOVER","KENT","CT15 "
595,185000,2021,"ME19 4LW","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
596,645000,2021,"GU23 6AD","WOKING","GUILDFORD","SURREY","GU23 "
597,290000,2021,"KT17 1SL","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
598,210000,2021,"TN25 6JD","ASHFORD","FOLKESTONE AND HYTHE","KENT","TN25 "
599,1e+06,2021,"TN8 7HW","EDENBRIDGE","SEVENOAKS","KENT","TN8 7"
600,163000,2021,"ME14 1TY","MAIDSTONE","MAIDSTONE","KENT","ME14 "
601,175000,2021,"TN28 8NT","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
602,153000,2021,"TN26 2AA","ASHFORD","ASHFORD","KENT","TN26 "
603,450000,2021,"ME19 4RH","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
604,320000,2021,"ME19 4SG","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
605,260000,2021,"ME19 5SA","WEST MALLING","TONBRIDGE AND MALLING","KENT","ME19 "
606,56000,2021,"CT18 7TU","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT18 "
607,124000,2021,"ME9 9QL","SITTINGBOURNE","SWALE","KENT","ME9 9"
608,579000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
609,148800,2021,"CT15 4HH","DOVER","DOVER","KENT","CT15 "
610,165000,2021,"TN23 3RG","ASHFORD","ASHFORD","KENT","TN23 "
611,330000,2021,"ME17 4LT","MAIDSTONE","MAIDSTONE","KENT","ME17 "
612,450000,2021,"TN25 4ER","ASHFORD","ASHFORD","KENT","TN25 "
613,149950,2021,"CT20 3BZ","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
614,802501,2021,"TN14 6NG","SEVENOAKS","SEVENOAKS","KENT","TN14 "
615,390000,2021,"TN25 4LF","ASHFORD","ASHFORD","KENT","TN25 "
616,305000,2021,"ME18 5HF","MAIDSTONE","MAIDSTONE","KENT","ME18 "
617,257000,2021,"TN18 5LW","CRANBROOK","TUNBRIDGE WELLS","KENT","TN18 "
618,680000,2021,"TN26 3QS","ASHFORD","ASHFORD","KENT","TN26 "
619,380000,2021,"KT12 4LF","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
620,18250,2021,"CT9 3HQ","MARGATE","THANET","KENT","CT9 3"
621,3e+05,2021,"DA13 0BT","GRAVESEND","GRAVESHAM","KENT","DA13 "
622,630000,2021,"ME14 4AA","MAIDSTONE","MAIDSTONE","KENT","ME14 "
623,322500,2021,"ME18 5FA","MAIDSTONE","TONBRIDGE AND MALLING","KENT","ME18 "
624,260000,2021,"ME18 5FA","MAIDSTONE","TONBRIDGE AND MALLING","KENT","ME18 "
625,1500000,2021,"TN3 8HN","TUNBRIDGE WELLS","TUNBRIDGE WELLS","KENT","TN3 8"
626,97500,2021,"TN29 9HR","ROMNEY MARSH","FOLKESTONE AND HYTHE","KENT","TN29 "
627,145000,2021,"TN29 9HR","ROMNEY MARSH","FOLKESTONE AND HYTHE","KENT","TN29 "
628,130000,2021,"TN29 9HR","ROMNEY MARSH","FOLKESTONE AND HYTHE","KENT","TN29 "
629,205000,2021,"TN29 9HR","ROMNEY MARSH","FOLKESTONE AND HYTHE","KENT","TN29 "
630,325000,2021,"CT20 3AG","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
631,118000,2021,"RH1 3GG","REDHILL","REIGATE AND BANSTEAD","SURREY","RH1 3"
632,420000,2021,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
633,245000,2021,"TN28 8QJ","NEW ROMNEY","FOLKESTONE AND HYTHE","KENT","TN28 "
634,610000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
635,460000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
636,447500,2021,"CT3 1DS","CANTERBURY","DOVER","KENT","CT3 1"
637,330300,2021,"KT24 6DW","LEATHERHEAD","GUILDFORD","SURREY","KT24 "
638,625000,2021,"GU16 6ES","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
639,410000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
640,380000,2021,"KT12 5BQ","WALTON-ON-THAMES","ELMBRIDGE","SURREY","KT12 "
641,142500,2021,"CT20 3AU","FOLKESTONE","FOLKESTONE AND HYTHE","KENT","CT20 "
642,295000,2021,"KT17 1SN","EPSOM","EPSOM AND EWELL","SURREY","KT17 "
643,532000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
644,515000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
645,565000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
646,142000,2021,"TN14 5FN","SEVENOAKS","SEVENOAKS","KENT","TN14 "
647,146250,2021,"CT14 9FT","DEAL","DOVER","KENT","CT14 "
648,178000,2021,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
649,210000,2021,"GU16 7AX","CAMBERLEY","SURREY HEATH","SURREY","GU16 "
650,525000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
651,615000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
652,410000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
653,620000,2021,"ME18 6FH","MAIDSTONE","MAIDSTONE","KENT","ME18 "
